filename,microscope,cell_line,culture_medium,formation_method,seeding_density,timepoint,biological_rep,technical_rep,magnification,full_path,mask_path,timepoint_hour,seeding_density_num,area,perimeter,eccentricity,solidity,extent,equivalent_diameter,major_axis_length,minor_axis_length,circularity
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B2,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T4_10x.tiff,48,20000,687307.0,3240.3363620130694,0.21343722044451321,0.9858853297798026,0.785351902170808,935.4712458292294,946.995185276244,925.1733683083618,0.8225843496293217
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T2_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B3,T2,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T2_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T2_10x.tiff,48,20000,691348.0,3198.941484434453,0.11482256261776949,0.9859498003422704,0.7685230885524356,938.2172524386691,941.6561822574203,935.4280844385822,0.8489732039948215
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B1,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T4_10x.tiff,48,20000,644051.0,3053.5628047780124,0.2423889625773377,0.994582733001935,0.7744506825809291,905.5557420867179,919.61531402647,892.1916073508324,0.8679933725239667
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T9_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,96h,B1,T9,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T9_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T9_10x.tiff,96,20000,465172.0,2630.8855685242374,0.2374027066889377,0.9871233341821577,0.7940338047979462,769.5942992925202,781.1419280738736,758.8101123552476,0.8445386158334371
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B3,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T1_10x.tiff,192,20000,449313.0,2572.986073587626,0.3669790671090167,0.9870802339222398,0.7831900518741634,756.3617385640222,784.7300154874323,729.9787744263366,0.8528722365677395
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T2_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B1,T2,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T2_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T2_10x.tiff,192,20000,355910.0,2289.1282092113565,0.20704390203342668,0.9870650684741551,0.7563541312478749,673.1706220318083,681.3149094543066,666.5519413602825,0.853512370551762
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B2,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T1_10x.tiff,48,20000,741942.0,3423.3079707820734,0.2882106025503786,0.9795105233001787,0.7742717154798616,971.9413018798492,993.7853832455866,951.6161343074126,0.7955873659367291
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T8_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B2,T8,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T8_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T8_10x.tiff,24,20000,1127197.0,4609.09076273312,0.09213598472924782,0.941652792176709,0.7254967207100516,1197.9949061272512,1205.5530623148911,1200.4251624916794,0.6667747841827636
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B3_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,96h,B3,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B3_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B3_T6_10x.tiff,96,20000,526089.0,2793.2358569496814,0.19603333978386933,0.9872504846279577,0.7757708471577085,818.435897825955,826.8812410332688,810.8374554277617,0.8473325076580678
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B3,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T4_10x.tiff,24,20000,936021.0,3963.3750339805824,0.3110593345193477,0.9672336292147603,0.72253279113713,1091.6862882268658,1122.8079090509252,1067.1059629499975,0.7487987620481656
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T9_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B3,T9,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T9_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T9_10x.tiff,24,20000,960205.0,3926.078569424301,0.2854370961520148,0.9678705346343037,0.74545389614473,1105.6993158415298,1131.1968459312416,1084.1361678518833,0.7828090791965364
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B1,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T3_10x.tiff,48,20000,673337.0,3113.0003589374987,0.1124223179884997,0.9940534276202638,0.7904268868893546,925.915382382937,929.148721867088,923.2583990473736,0.8731402367670705
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B2_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,96h,B2,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B2_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B2_T5_10x.tiff,96,20000,557894.0,2938.1404025201764,0.20738514083282814,0.9829674695759575,0.7614107062675461,842.8123768493667,852.83695138976,834.295742427252,0.8121130032077314
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B3_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,96h,B3,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B3_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B3_T1_10x.tiff,96,20000,521154.0,2770.5251788310266,0.23403527969996402,0.9892111047418751,0.782683917669763,814.5881669266433,826.3349254131635,803.3860385039094,0.8532017481343394
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B2,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T5_10x.tiff,24,20000,1080690.0,4530.931383166687,0.4260772383382396,0.9578309408757494,0.7708917374649575,1173.0205640140514,1235.5440538410714,1117.780383269419,0.661509409904271
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,96h,B1,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T6_10x.tiff,96,20000,420466.0,2522.098771959834,0.2917459847559243,0.9833368803365833,0.7489010480119122,731.6788492341533,748.6890563944891,716.1179633711912,0.8306471245658287
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T2_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,96h,B1,T2,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T2_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B1_T2_10x.tiff,96,20000,477927.0,2708.022653514085,0.3121528793443026,0.9806386615315483,0.7777050940955357,780.0740707757451,800.774370003957,760.7611830989589,0.8189678331302562
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T10_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B3,T10,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T10_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T10_10x.tiff,192,20000,442405.0,2537.016556859675,0.21914127082584883,0.9901633840644584,0.7679575753367588,750.5248435518705,760.0280883567832,741.5541920083699,0.8637405078850237
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T8_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B1,T8,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T8_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T8_10x.tiff,192,20000,342410.0,2229.973880278806,0.1793230723107703,0.9934574151712533,0.76396697902722,660.2802075730932,666.8720114431073,656.0621759895616,0.8652801708023478
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B3,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B3_T6_10x.tiff,24,20000,958665.0,3939.801440851775,0.36276020133550707,0.9680394944643932,0.7436769250819184,1104.8122863878439,1146.5749849475212,1068.473189568835,0.7761185553142954
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B1_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B1,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B1_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B1_T1_10x.tiff,24,20000,1081099.0,3964.436000524681,0.24495330006303132,0.9921552576201284,0.7766744566470708,1173.2425148167958,1191.9648047679498,1155.6514522654595,0.8643955195925014
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B2,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B2_T1_10x.tiff,24,20000,1046547.0,4219.433908483628,0.4088320234053952,0.9567441260925729,0.7828209010151904,1154.3418149854706,1212.6008944280939,1106.631280089363,0.7386866050092266
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T1_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B3,T1,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T1_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T1_10x.tiff,48,20000,673147.0,3160.071426749364,0.30173105588798527,0.9875171640827631,0.7686994116679761,925.7847373011939,948.5450879973283,904.3363254125502,0.847083028350382
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B1,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B1_T6_10x.tiff,48,20000,646298.0,3082.6460658986975,0.24773373592547493,0.9923519720427036,0.762000094321826,907.134042621732,922.4253392450329,893.6716405760496,0.8546638756664154
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B2_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B2,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B2_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B2_T6_10x.tiff,192,20000,425582.0,2517.9322497184635,0.31061500450198354,0.98695522104233,0.784974915154198,736.1167243905549,755.2602163410094,717.9018786741684,0.8435387438031119
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T11_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B3,T11,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T11_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T11_10x.tiff,192,20000,434966.0,2517.9982668964453,0.28365340163184793,0.9902492663614487,0.7849274922944773,744.1880890038988,760.9792642168454,729.7234662458104,0.8620934016804116
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B1_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,24h,B1,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B1_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_24h_B1_T6_10x.tiff,24,20000,1020263.0,3881.3821766555184,0.08970749701996361,0.9886317278668986,0.7837132594681956,1139.754007507818,1142.86968994569,1138.261816044105,0.8510384592458656
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T7_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B3,T7,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T7_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T7_10x.tiff,48,20000,664952.0,3150.573952066306,0.2912236114171574,0.9877363311190598,0.7757690584633764,920.1321545032191,941.6225390903647,900.8079195472814,0.8418230334298151
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T9_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B1,T9,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T9_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B1_T9_10x.tiff,192,20000,342967.0,2242.6185412194786,0.20896806131759094,0.9873133855728984,0.7802365049321152,660.8170298495527,668.5799164411958,653.819320550117,0.8569419072315745
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T8_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B2,T8,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T8_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T8_10x.tiff,48,20000,744115.0,3377.7383822666234,0.15164261983075242,0.9816781727776803,0.8007720229390033,973.3635722743098,980.3833258278519,969.0455728550895,0.8195923676408803
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T5_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,192h,B3,T5,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T5_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_192h_B3_T5_10x.tiff,192,20000,421403.0,2518.1748904055826,0.26581517805239835,0.9838370773663051,0.7730604832052246,732.4936613173057,747.5993661856303,720.7037385769859,0.8350946643161662
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B2,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B2_T6_10x.tiff,48,20000,796037.0,3519.668360475284,0.3211574068540614,0.9850406990989029,0.7915969328039029,1006.7501117319753,1035.2008696843423,980.3619613732908,0.8074946061230723
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B2_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,96h,B2,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B2_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_96h_B2_T6_10x.tiff,96,20000,545842.0,2896.1576464628797,0.35623674173216446,0.9852779251910657,0.7871419342185716,833.6591747095036,862.9046765482921,806.294446825029,0.8177723405631608
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T4_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B3,T4,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T4_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T4_10x.tiff,48,20000,766248.0,3364.2501422995547,0.2517226112767182,0.9888142714823284,0.765121740797546,987.7333925074261,1004.4744865677924,972.1298304972248,0.8507513738321598
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T6_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B3,T6,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T6_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T6_10x.tiff,48,20000,698912.0,3229.355697996826,0.3359457330915405,0.9892429286409856,0.7721572968661271,943.335781516816,972.635148431248,916.1068999185388,0.8421716060007566
SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T3_10x.ome.tiff,LeicaDMi1_Images,SW837,DMEMLG,LiquidOverlay-Microchip,20000cells,48h,B3,T3,10,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Images/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T3_10x.ome.tiff,/kaggle/input/slimia/LeicaDMi1/LeicaDMi1/Manual segmentations/SW837-DMEMLG/20000_Cells/SW837_DMEMLG_LiquidOverlay-Microchip_20000cells_48h_B3_T3_10x.tiff,48,20000,733402.0,3268.1374439273463,0.22683616700358447,0.9896381097342936,0.7730925726814665,966.3314279210099,979.4848985880715,953.9525977764242,0.86288183862783
